,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of products: Fire Stick,hd,220,2023-05-14 15:01:27.984,2023-05-15 01:18:16.213,97,,Fire Stick
1,high demand of employees: Mahsa Bafrani,hd,133,2023-05-14 15:01:27.984,2023-05-15 01:18:16.213,97,,Mahsa Bafrani
2,high demand of customers: Balkan Minerals d.o.o.,hd,28,2023-05-14 15:01:27.984,2023-05-15 01:18:16.213,97,,Balkan Minerals d.o.o.
3,high demand of customers: Mediterranea Luxury Cruises S.p.A.,hd,28,2023-05-14 15:01:27.984,2023-05-15 01:18:16.213,97,,Mediterranea Luxury Cruises S.p.A.
4,high load of object type orders,hl,150,2023-05-14 15:01:27.984,2023-05-15 01:18:16.213,97,,orders
5,high load of object type items,hl,615,2023-05-14 15:01:27.984,2023-05-15 01:18:16.213,97,,items
6,high load of object type packages,hl,62,2023-05-14 15:01:27.984,2023-05-15 01:18:16.213,97,,packages
7,high load (over all object types),hol,1355,2023-05-14 15:01:27.984,2023-05-15 01:18:16.213,97,,
8,object Echo Plus leaves the process in activity package delivered,ol,1,2023-05-14 15:01:27.984,2023-05-15 01:18:16.213,97,2.0,Echo Plus
9,object type packages leaves the process in activity package delivered,tl,1,2023-05-14 15:01:27.984,2023-05-15 01:18:16.213,97,2.0,packages
10,object iPad leaves the process in activity package delivered,ol,1,2023-05-14 15:01:27.984,2023-05-15 01:18:16.213,97,2.0,iPad
11,object type items leaves the process in activity package delivered,tl,1,2023-05-14 15:01:27.984,2023-05-15 01:18:16.213,97,2.0,items
12,object Alessandro Berti leaves the process in activity package delivered,ol,1,2023-05-14 15:01:27.984,2023-05-15 01:18:16.213,97,2.0,Alessandro Berti
13,"object split in activity package delivered with objects ['Majid Rafiei', 'Echo Show 8']",s,2,2023-05-14 15:01:27.984,2023-05-15 01:18:16.213,97,10.0,"['Majid Rafiei', 'Echo Show 8']"
14,object Fire Stick leaves the process in activity pick item,ol,1,2023-05-14 15:01:27.984,2023-05-15 01:18:16.213,97,10.0,Fire Stick
15,"object split in activity confirm order with objects ['MacBook Air', 'MacBook Air', 'iPad Pro']",s,3,2023-05-14 15:01:27.984,2023-05-15 01:18:16.213,97,10.0,"['MacBook Air', 'MacBook Air', 'iPad Pro']"
