,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of products: iPad Pro,hd,51,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,,iPad Pro
1,high demand of employees: Marco Pegoraro,hd,32,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,,Marco Pegoraro
2,high demand of employees: Detlef Wetzeler,hd,32,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,,Detlef Wetzeler
3,high demand of customers: AlpenTech Innovations AG,hd,12,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,,AlpenTech Innovations AG
4,high load of object type orders,hl,35,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,,orders
5,high load of object type items,hl,154,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,,items
6,high load of object type packages,hl,10,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,,packages
7,high load (over all object types),hol,285,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,,
8,object Mahsa Bafrani leaves the process in activity reorder item,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,2.0,Mahsa Bafrani
9,high lagging time of object ['Marco Pegoraro'] for activity pick item,lt,6 days 03:35:54,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,2.0,['Marco Pegoraro']
10,"object join in activity pick item with objects ['Marco Pegoraro', 'iPad mini']",j,2,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,2.0,"['Marco Pegoraro', 'iPad mini']"
11,object Benedikt Knopp leaves the process in activity reorder item,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,3.0,Benedikt Knopp
12,high lagging time of object ['Leah Tacke genannt Unterberg'] for activity pick item,lt,2 days 04:43:48,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,3.0,['Leah Tacke genannt Unterberg']
13,object Christopher Schwanen leaves the process in activity reorder item,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,6.0,Christopher Schwanen
14,high lagging time of object ['Detlef Wetzeler'] for activity pick item,lt,1 days 04:44:18,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,6.0,['Detlef Wetzeler']
15,"object join in activity pick item with objects ['Detlef Wetzeler', 'iPad Air']",j,2,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,6.0,"['Detlef Wetzeler', 'iPad Air']"
16,object Christine von Dobbert leaves the process in activity confirm order,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,8.0,Christine von Dobbert
17,object Detlef Wetzeler leaves the process in activity pick item,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,8.0,Detlef Wetzeler
18,object Vesta Fashion House GmbH leaves the process in activity confirm order,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,8.0,Vesta Fashion House GmbH
19,object Istvan Koren leaves the process in activity confirm order,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,8.0,Istvan Koren
20,object Echo Plus leaves the process in activity pay order,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,8.0,Echo Plus
21,object type items leaves the process in activity pay order,tl,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,8.0,items
22,object type orders leaves the process in activity pay order,tl,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,8.0,orders
23,object Echo Studio leaves the process in activity package delivered,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,8.0,Echo Studio
24,object type packages leaves the process in activity package delivered,tl,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,8.0,packages
25,object iPad leaves the process in activity package delivered,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,8.0,iPad
26,object Majid Rafiei leaves the process in activity package delivered,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,8.0,Majid Rafiei
27,object iPhone 8 leaves the process in activity package delivered,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,8.0,iPhone 8
28,"high lagging time of object ['Echo Studio', 'iPad', 'iPhone 11', 'iPhone 11 Pro', 'iPhone 8', 'iPhone X'] for activity package delivered",lt,0 days 00:00:00,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,8.0,"['Echo Studio', 'iPad', 'iPhone 11', 'iPhone 11 Pro', 'iPhone 8', 'iPhone X']"
29,high lagging time of object ['Majid Rafiei'] for activity package delivered,lt,0 days 00:00:00,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,8.0,['Majid Rafiei']
30,high lagging time of object ['iPad Pro'] for activity pay order,lt,1 days 05:25:41,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,8.0,['iPad Pro']
31,"object join in activity pay order with objects ['iPad Pro', 'iPhone 11', 'iPhone 11 Pro', 'iPhone X']",j,4,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,8.0,"['iPad Pro', 'iPhone 11', 'iPhone 11 Pro', 'iPhone X']"
32,object Nina Graves leaves the process in activity create package,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,11.0,Nina Graves
33,object Mahsa Bafrani leaves the process in activity send package,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,11.0,Mahsa Bafrani
34,"high lagging time of object ['Echo', 'Echo Dot', 'MacBook Air', 'iPad Air', 'iPad Pro'] for activity send package",lt,0 days 00:00:00,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,11.0,"['Echo', 'Echo Dot', 'MacBook Air', 'iPad Air', 'iPad Pro']"
35,object Mahsa Bafrani joins the process in activity send package,oj,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,11.0,Mahsa Bafrani
36,object Alessandro Berti joins the process in activity send package,oj,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,11.0,Alessandro Berti
37,"high lagging time of object ['Echo', 'Echo Dot', 'MacBook Air', 'iPad Air', 'iPad Pro'] for activity package delivered",lt,0 days 00:00:00,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,11.0,"['Echo', 'Echo Dot', 'MacBook Air', 'iPad Air', 'iPad Pro']"
38,high lagging time of object ['Alessandro Berti'] for activity package delivered,lt,0 days 00:00:00,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,11.0,['Alessandro Berti']
39,"object split in activity pick item with objects ['Echo Show 5', 'Mahsa Bafrani']",s,2,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,14.0,"['Echo Show 5', 'Mahsa Bafrani']"
40,object Marco Pegoraro leaves the process in activity pick item,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,14.0,Marco Pegoraro
41,object Christine von Dobbert leaves the process in activity confirm order,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,14.0,Christine von Dobbert
42,object Iberian Sun Solaridades SA leaves the process in activity confirm order,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,14.0,Iberian Sun Solaridades SA
43,object Benedikt Knopp leaves the process in activity pick item,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,14.0,Benedikt Knopp
44,"object split in activity pick item with objects ['Detlef Wetzeler', 'Kindle']",s,2,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,14.0,"['Detlef Wetzeler', 'Kindle']"
45,object Leah Tacke genannt Unterberg leaves the process in activity item out of stock,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,14.0,Leah Tacke genannt Unterberg
46,object Nina Graves leaves the process in activity create package,ol,1,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,14.0,Nina Graves
47,high lagging time of object ['Detlef Wetzeler'] for activity reorder item,lt,2 days 22:42:26,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,14.0,['Detlef Wetzeler']
48,"object join in activity reorder item with objects ['Detlef Wetzeler', 'Kindle Paperwhite']",j,2,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,14.0,"['Detlef Wetzeler', 'Kindle Paperwhite']"
49,"high lagging time of object ['Echo', 'iPad mini'] for activity create package",lt,2 days 01:41:13,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,14.0,"['Echo', 'iPad mini']"
50,"object join in activity create package with objects ['Echo', 'iPad mini', 'Echo Show 5', 'Echo Plus', 'iPad Air']",j,5,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,14.0,"['Echo', 'iPad mini', 'Echo Show 5', 'Echo Plus', 'iPad Air']"
51,high lagging time of object ['Mahsa Bafrani'] for activity send package,lt,4 days 07:48:45,2023-04-17 15:22:49.557,2023-04-18 01:39:37.786,34,14.0,['Mahsa Bafrani']
