,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of customers: AlpenTech Innovations AG,hd,8,2023-04-03 12:08:18+00:00,2023-04-04 12:09:25.824766355+00:00,1,,AlpenTech Innovations AG
1,high demand of employees: Christopher Schwanen,hd,7,2023-04-03 12:08:18+00:00,2023-04-04 12:09:25.824766355+00:00,1,,Christopher Schwanen
2,high demand of products: Echo,hd,11,2023-04-03 12:08:18+00:00,2023-04-04 12:09:25.824766355+00:00,1,,Echo
3,high demand of products: Kindle Paperwhite,hd,11,2023-04-03 12:08:18+00:00,2023-04-04 12:09:25.824766355+00:00,1,,Kindle Paperwhite
4,high load of object type packages,hl,0,2023-04-03 12:08:18+00:00,2023-04-04 12:09:25.824766355+00:00,1,,packages
5,high load (over all object types),hol,55,2023-04-03 12:08:18+00:00,2023-04-04 12:09:25.824766355+00:00,1,,
6,object Istvan Koren leaves the process in activity confirm order,ol,1,2023-04-03 12:08:18+00:00,2023-04-04 12:09:25.824766355+00:00,1,0.0,Istvan Koren
7,object iPad mini leaves the process in activity confirm order,ol,1,2023-04-03 12:08:18+00:00,2023-04-04 12:09:25.824766355+00:00,1,0.0,iPad mini
8,"object split in activity confirm order with objects ['iPhone 11 Pro', 'Echo', 'iPhone 11 Pro']",s,3,2023-04-03 12:08:18+00:00,2023-04-04 12:09:25.824766355+00:00,1,0.0,"['iPhone 11 Pro', 'Echo', 'iPhone 11 Pro']"
9,"object split in activity confirm order with objects ['Echo Studio', 'Echo Studio', 'MacBook Air', 'iPad Air', 'AlpenTech Innovations AG', 'Wil van der Aalst']",s,6,2023-04-03 12:08:18+00:00,2023-04-04 12:09:25.824766355+00:00,1,0.0,"['Echo Studio', 'Echo Studio', 'MacBook Air', 'iPad Air', 'AlpenTech Innovations AG', 'Wil van der Aalst']"
10,object Leah Tacke genannt Unterberg leaves the process in activity pick item,ol,1,2023-04-03 12:08:18+00:00,2023-04-04 12:09:25.824766355+00:00,1,0.0,Leah Tacke genannt Unterberg
