,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of customers: SwissPeak Timepieces AG,hd,60,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,,SwissPeak Timepieces AG
1,high demand of customers: Iberian Sun Solaridades SA,hd,60,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,,Iberian Sun Solaridades SA
2,high demand of employees: Marco Pegoraro,hd,331,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,,Marco Pegoraro
3,high demand of products: Fire Stick,hd,572,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,,Fire Stick
4,high load (over all object types),hol,3376,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,,
5,object Fire Stick leaves the process in activity pay order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,Fire Stick
6,object Alessandro Berti leaves the process in activity package delivered,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,Alessandro Berti
7,object Mahsa Bafrani leaves the process in activity pick item,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,Mahsa Bafrani
8,"object split in activity confirm order with objects ['Echo', 'Echo', 'Fire Stick 4K', 'iPad', 'iPhone 8', 'Eastern Oak Insurance Zrt.']",s,6,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,"['Echo', 'Echo', 'Fire Stick 4K', 'iPad', 'iPhone 8', 'Eastern Oak Insurance Zrt.']"
9,object Detlef Wetzeler leaves the process in activity reorder item,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,Detlef Wetzeler
10,object Leah Tacke genannt Unterberg leaves the process in activity pick item,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,Leah Tacke genannt Unterberg
11,object Christopher Schwanen leaves the process in activity pick item,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,Christopher Schwanen
12,object Marco Pegoraro leaves the process in activity pick item,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,Marco Pegoraro
13,object iPhone 11 leaves the process in activity pay order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,iPhone 11
14,object MacBook Pro leaves the process in activity pay order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,MacBook Pro
15,object Fire Stick 4K leaves the process in activity pay order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,Fire Stick 4K
16,object iPad leaves the process in activity pay order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,iPad
17,object Echo leaves the process in activity pay order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,Echo
18,object iPad mini leaves the process in activity pay order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,iPad mini
19,object MacBook Air leaves the process in activity pay order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,MacBook Air
20,object Echo Show 5 leaves the process in activity pay order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,Echo Show 5
21,object Mara Nitschke leaves the process in activity confirm order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,Mara Nitschke
22,object Kindle leaves the process in activity confirm order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,Kindle
23,object Eastern Oak Insurance Zrt. leaves the process in activity confirm order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,Eastern Oak Insurance Zrt.
24,high lagging time of object ['Leah Tacke genannt Unterberg'] for activity pick item,lt,0 days 03:17:54,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,['Leah Tacke genannt Unterberg']
25,low lagging time of object ['Leah Tacke genannt Unterberg'] in activity pick item,llt,0 days 03:14:03,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,['Leah Tacke genannt Unterberg']
26,"object join in activity pick item with objects ['Leah Tacke genannt Unterberg', 'Kindle']",j,2,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,"['Leah Tacke genannt Unterberg', 'Kindle']"
27,high lagging time of object ['MacBook Pro'] for activity pick item,lt,1 days 17:17:46,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,['MacBook Pro']
28,low lagging time of object ['MacBook Pro'] in activity pick item,llt,0 days 04:54:49,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,['MacBook Pro']
29,"object join in activity pick item with objects ['MacBook Pro', 'Christopher Schwanen']",j,2,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,"['MacBook Pro', 'Christopher Schwanen']"
30,high lagging time of object ['Marco Pegoraro'] for activity pick item,lt,0 days 02:22:48,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,['Marco Pegoraro']
31,low lagging time of object ['Marco Pegoraro'] in activity pick item,llt,0 days 07:58:00,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,['Marco Pegoraro']
32,"object join in activity pick item with objects ['Marco Pegoraro', 'Echo']",j,2,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,"['Marco Pegoraro', 'Echo']"
33,high lagging time of object ['iPhone 11'] for activity pay order,lt,1 days 03:19:41,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,['iPhone 11']
34,low lagging time of object ['iPhone 11'] in activity pay order,llt,0 days 01:32:26,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,['iPhone 11']
35,"object join in activity pay order with objects ['iPhone 11', 'Echo Show 5', 'MacBook Air']",j,3,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,"['iPhone 11', 'Echo Show 5', 'MacBook Air']"
36,high lagging time of object ['Eastern Oak Insurance Zrt.'] for activity confirm order,lt,0 days 09:30:26,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,['Eastern Oak Insurance Zrt.']
37,high lagging time of object ['Mara Nitschke'] for activity confirm order,lt,0 days 09:30:26,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,['Mara Nitschke']
38,low lagging time of object ['Eastern Oak Insurance Zrt.'] in activity confirm order,llt,0 days 12:27:36,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,['Eastern Oak Insurance Zrt.']
39,low lagging time of object ['Mara Nitschke'] in activity confirm order,llt,0 days 12:27:36,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,['Mara Nitschke']
40,"object join in activity confirm order with objects ['Eastern Oak Insurance Zrt.', 'Kindle', 'iPhone 8']",j,3,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,"['Eastern Oak Insurance Zrt.', 'Kindle', 'iPhone 8']"
41,"high lagging time of object ['Echo Show 8', 'Kindle Paperwhite'] for activity pay order",lt,1 days 17:19:43,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,"['Echo Show 8', 'Kindle Paperwhite']"
42,"low lagging time of object ['Echo Show 8', 'Kindle Paperwhite'] in activity pay order",llt,0 days 02:20:08,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,"['Echo Show 8', 'Kindle Paperwhite']"
43,"object join in activity pay order with objects ['Echo Show 8', 'Kindle Paperwhite', 'iPhone 8']",j,3,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,10.0,"['Echo Show 8', 'Kindle Paperwhite', 'iPhone 8']"
44,object MacBook Pro leaves the process in activity pay order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,11.0,MacBook Pro
45,object Echo leaves the process in activity pay order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,11.0,Echo
46,object iPhone X leaves the process in activity pay order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,11.0,iPhone X
47,object Echo Show 5 leaves the process in activity pay order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,11.0,Echo Show 5
48,object Benedikt Knopp leaves the process in activity pick item,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,11.0,Benedikt Knopp
49,object Christopher Schwanen leaves the process in activity pick item,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,11.0,Christopher Schwanen
50,object Christine von Dobbert leaves the process in activity confirm order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,11.0,Christine von Dobbert
51,object SwissPeak Timepieces AG leaves the process in activity confirm order,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,11.0,SwissPeak Timepieces AG
52,high lagging time of object ['Christine von Dobbert'] for activity confirm order,lt,0 days 17:08:26,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,11.0,['Christine von Dobbert']
53,low lagging time of object ['Christine von Dobbert'] in activity confirm order,llt,0 days 23:29:24,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,11.0,['Christine von Dobbert']
54,"object join in activity confirm order with objects ['Christine von Dobbert', 'SwissPeak Timepieces AG', 'Fire Stick 4K']",j,3,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,11.0,"['Christine von Dobbert', 'SwissPeak Timepieces AG', 'Fire Stick 4K']"
55,high lagging time of object ['Mahsa Bafrani'] for activity create package,lt,6 days 21:08:15,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,11.0,['Mahsa Bafrani']
56,low lagging time of object ['Mahsa Bafrani'] in activity create package,llt,0 days 01:18:10,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,11.0,['Mahsa Bafrani']
57,"object join in activity create package with objects ['Mahsa Bafrani', 'iPad mini', 'iPhone 11 Pro', 'Fire Stick 4K']",j,4,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,11.0,"['Mahsa Bafrani', 'iPad mini', 'iPhone 11 Pro', 'Fire Stick 4K']"
58,object Leah Tacke genannt Unterberg leaves the process in activity send package,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,14.0,Leah Tacke genannt Unterberg
59,object iPad leaves the process in activity package delivered,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,14.0,iPad
60,object Alessandro Berti leaves the process in activity package delivered,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,14.0,Alessandro Berti
61,object iPhone X leaves the process in activity package delivered,ol,1,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,14.0,iPhone X
62,high lagging time of object ['Alessandro Berti'] for activity package delivered,lt,0 days 00:00:00,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,14.0,['Alessandro Berti']
63,"high lagging time of object ['Fire Stick 4K', 'iPad', 'iPhone X'] for activity package delivered",lt,0 days 00:00:00,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,14.0,"['Fire Stick 4K', 'iPad', 'iPhone X']"
64,low lagging time of object ['Alessandro Berti'] in activity package delivered,llt,0 days 02:46:13,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,14.0,['Alessandro Berti']
65,"low lagging time of object ['Fire Stick 4K', 'iPad', 'iPhone X'] in activity package delivered",llt,0 days 02:46:13,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,14.0,"['Fire Stick 4K', 'iPad', 'iPhone X']"
66,high lagging time of object ['Detlef Wetzeler'] for activity pick item,lt,0 days 06:05:10,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,14.0,['Detlef Wetzeler']
67,low lagging time of object ['Detlef Wetzeler'] in activity pick item,llt,0 days 00:52:22,2023-06-12 13:27:25.733644850+00:00,2023-06-13 13:28:33.558411205+00:00,71,14.0,['Detlef Wetzeler']
