,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of customers: AlpenTech Innovations AG,hd,8,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,,AlpenTech Innovations AG
1,high demand of employees: Christopher Schwanen,hd,12,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,,Christopher Schwanen
2,high demand of employees: Marco Pegoraro,hd,12,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,,Marco Pegoraro
3,high demand of products: Echo,hd,20,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,,Echo
4,high load of object type packages,hl,1,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,,packages
5,high load (over all object types),hol,102,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,,
6,high lagging time of object ['Detlef Wetzeler'] for activity send package,lt,0 days 00:00:00,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,0.0,['Detlef Wetzeler']
7,high lagging time of object typepackages for activity send package,lt,0 days 00:00:00,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,0.0,packages
8,"high lagging time of object ['Echo', 'Echo Studio', 'Fire Stick', 'Kindle Paperwhite', 'MacBook Air', 'MacBook Pro', 'iPad Air', 'iPad mini', 'iPhone 11', 'iPhone 11 Pro', 'iPhone X'] for activity send package",lt,0 days 00:00:00,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,0.0,"['Echo', 'Echo Studio', 'Fire Stick', 'Kindle Paperwhite', 'MacBook Air', 'MacBook Pro', 'iPad Air', 'iPad mini', 'iPhone 11', 'iPhone 11 Pro', 'iPhone X']"
9,low lagging time of object ['Detlef Wetzeler'] in activity send package,llt,2 days 09:40:42,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,0.0,['Detlef Wetzeler']
10,low lagging time of object ['p-660001'] in activity send package,llt,2 days 09:40:42,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,0.0,['p-660001']
11,"low lagging time of object ['Echo', 'Echo Studio', 'Fire Stick', 'Kindle Paperwhite', 'MacBook Air', 'MacBook Pro', 'iPad Air', 'iPad mini', 'iPhone 11', 'iPhone 11 Pro', 'iPhone X'] in activity send package",llt,2 days 09:40:42,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,0.0,"['Echo', 'Echo Studio', 'Fire Stick', 'Kindle Paperwhite', 'MacBook Air', 'MacBook Pro', 'iPad Air', 'iPad mini', 'iPhone 11', 'iPhone 11 Pro', 'iPhone X']"
12,object Viki Peeva joins the process in activity send package,oj,1,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,0.0,Viki Peeva
13,object Fire Stick 4K leaves the process in activity pay order,ol,1,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,6.0,Fire Stick 4K
14,object Echo leaves the process in activity pay order,ol,1,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,6.0,Echo
15,object iPhone 8 leaves the process in activity pay order,ol,1,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,6.0,iPhone 8
16,high lagging time of object ['Detlef Wetzeler'] for activity reorder item,lt,1 days 02:27:11,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,6.0,['Detlef Wetzeler']
17,low lagging time of object ['Detlef Wetzeler'] in activity reorder item,llt,2 days 21:52:32,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,6.0,['Detlef Wetzeler']
18,"object join in activity reorder item with objects ['Detlef Wetzeler', 'iPad mini']",j,2,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,6.0,"['Detlef Wetzeler', 'iPad mini']"
19,"object split in activity confirm order with objects ['iPhone 11 Pro', 'iPad Pro']",s,2,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,8.0,"['iPhone 11 Pro', 'iPad Pro']"
20,object Fire Stick leaves the process in activity reorder item,ol,1,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,8.0,Fire Stick
21,high lagging time of object ['iPhone 11 Pro'] for activity pick item,lt,0 days 00:00:00,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,8.0,['iPhone 11 Pro']
22,low lagging time of object ['iPhone 11 Pro'] in activity pick item,llt,3 days 16:12:35,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,8.0,['iPhone 11 Pro']
23,object Nina Graves joins the process in activity pick item,oj,1,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,8.0,Nina Graves
24,high lagging time of object ['iPad Pro'] for activity item out of stock,lt,0 days 00:00:00,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,8.0,['iPad Pro']
25,low lagging time of object ['iPad Pro'] in activity item out of stock,llt,3 days 18:31:58,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,8.0,['iPad Pro']
26,object Benedikt Knopp joins the process in activity item out of stock,oj,1,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,8.0,Benedikt Knopp
27,high lagging time of object ['iPhone 11'] for activity pick item,lt,1 days 01:04:35,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,8.0,['iPhone 11']
28,low lagging time of object ['iPhone 11'] in activity pick item,llt,2 days 18:29:26,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,8.0,['iPhone 11']
29,"object join in activity pick item with objects ['iPhone 11', 'Marco Pegoraro']",j,2,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,8.0,"['iPhone 11', 'Marco Pegoraro']"
30,object iPhone 11 leaves the process in activity confirm order,ol,1,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,12.0,iPhone 11
31,object Mediterranea Luxury Cruises S.p.A. leaves the process in activity confirm order,ol,1,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,12.0,Mediterranea Luxury Cruises S.p.A.
32,object Fire Stick 4K leaves the process in activity confirm order,ol,1,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,12.0,Fire Stick 4K
33,object Wil van der Aalst leaves the process in activity confirm order,ol,1,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,12.0,Wil van der Aalst
34,object iPhone 8 leaves the process in activity confirm order,ol,1,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,12.0,iPhone 8
35,high lagging time of object ['Marco Pegoraro'] for activity pick item,lt,0 days 01:06:40,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,12.0,['Marco Pegoraro']
36,low lagging time of object ['Marco Pegoraro'] in activity pick item,llt,2 days 17:40:53,2023-04-07 12:12:49.299065420+00:00,2023-04-08 12:13:57.123831775+00:00,5,12.0,['Marco Pegoraro']
