,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of products: Fire Stick,hd,209,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,,Fire Stick
1,high demand of employees: Marco Pegoraro,hd,125,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,,Marco Pegoraro
2,high demand of customers: Balkan Minerals d.o.o.,hd,28,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,,Balkan Minerals d.o.o.
3,high load of object type orders,hl,139,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,,orders
4,high load of object type items,hl,574,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,,items
5,high load of object type packages,hl,59,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,,packages
6,high load (over all object types),hol,1269,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,,
7,object Echo Plus leaves the process in activity package delivered,ol,1,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,2.0,Echo Plus
8,object type packages leaves the process in activity package delivered,tl,1,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,2.0,packages
9,object iPad leaves the process in activity package delivered,ol,1,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,2.0,iPad
10,object type items leaves the process in activity package delivered,tl,1,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,2.0,items
11,object Alessandro Berti leaves the process in activity package delivered,ol,1,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,2.0,Alessandro Berti
12,"object split in activity confirm order with objects ['MacBook Pro', 'Mara Nitschke']",s,2,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,10.0,"['MacBook Pro', 'Mara Nitschke']"
13,"object split in activity place order with objects ['iPad Pro', 'o-990131']",s,2,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,10.0,"['iPad Pro', 'o-990131']"
14,object iPhone 11 Pro leaves the process in activity create package,ol,1,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,10.0,iPhone 11 Pro
15,object iPad mini leaves the process in activity create package,ol,1,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,10.0,iPad mini
16,object iPhone X leaves the process in activity create package,ol,1,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,10.0,iPhone X
17,object Echo Dot leaves the process in activity create package,ol,1,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,10.0,Echo Dot
18,object iPhone 8 leaves the process in activity create package,ol,1,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,10.0,iPhone 8
19,object Kindle Paperwhite leaves the process in activity create package,ol,1,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,10.0,Kindle Paperwhite
20,object type orders leaves the process in activity pay order,tl,1,2023-05-11 15:03:50.381,2023-05-12 01:20:38.610,90,10.0,orders
