,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of products: iPad Pro,hd,156,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,,iPad Pro
1,high demand of employees: Christopher Schwanen,hd,86,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,,Christopher Schwanen
2,high demand of employees: Mahsa Bafrani,hd,86,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,,Mahsa Bafrani
3,high demand of customers: Mediterranea Luxury Cruises S.p.A.,hd,24,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,,Mediterranea Luxury Cruises S.p.A.
4,high load of object type orders,hl,105,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,,orders
5,high load of object type items,hl,450,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,,items
6,high load of object type packages,hl,41,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,,packages
7,high load (over all object types),hol,916,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,,
8,object Echo Plus leaves the process in activity package delivered,ol,1,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,2.0,Echo Plus
9,object type packages leaves the process in activity package delivered,tl,1,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,2.0,packages
10,object iPad leaves the process in activity package delivered,ol,1,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,2.0,iPad
11,object type items leaves the process in activity package delivered,tl,1,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,2.0,items
12,object Alessandro Berti leaves the process in activity package delivered,ol,1,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,2.0,Alessandro Berti
13,"high lagging time of object ['Fire Stick 4K', 'iPad Air', 'iPad Pro', 'iPhone 11 Pro', 'iPhone 8'] for activity pay order",lt,0 days 00:00:00,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,6.0,"['Fire Stick 4K', 'iPad Air', 'iPad Pro', 'iPhone 11 Pro', 'iPhone 8']"
14,high lagging time of object typeorders for activity pay order,lt,0 days 00:00:00,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,6.0,orders
15,object Mara Nitschke leaves the process in activity confirm order,ol,1,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,10.0,Mara Nitschke
16,"object split in activity pick item with objects ['Echo', 'Marco Pegoraro']",s,2,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,10.0,"['Echo', 'Marco Pegoraro']"
17,object Echo Show 5 leaves the process in activity reorder item,ol,1,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,10.0,Echo Show 5
18,"object split in activity place order with objects ['Kindle Paperwhite', 'Fire Stick']",s,2,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,10.0,"['Kindle Paperwhite', 'Fire Stick']"
19,object Echo leaves the process in activity pay order,ol,1,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,10.0,Echo
20,object iPhone 11 Pro leaves the process in activity pay order,ol,1,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,10.0,iPhone 11 Pro
21,object Echo Show 8 leaves the process in activity pay order,ol,1,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,10.0,Echo Show 8
22,object type orders leaves the process in activity pay order,tl,1,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,10.0,orders
23,high lagging time of object ['iPhone 11 Pro'] for activity pay order,lt,0 days 07:53:51,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,10.0,['iPhone 11 Pro']
24,"object join in activity pay order with objects ['iPhone 11 Pro', 'Echo', 'Kindle Paperwhite']",j,3,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,10.0,"['iPhone 11 Pro', 'Echo', 'Kindle Paperwhite']"
25,high lagging time of object ['Marco Pegoraro'] for activity pick item,lt,0 days 05:46:49,2023-05-07 08:15:48.091,2023-05-07 18:32:36.320,80,10.0,['Marco Pegoraro']
