,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of products: Fire Stick,hd,859,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,,Fire Stick
1,high demand of employees: Marco Pegoraro,hd,499,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,,Marco Pegoraro
2,high demand of customers: SwissPeak Timepieces AG,hd,87,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,,SwissPeak Timepieces AG
3,high load of object type orders,hl,513,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,,orders
4,high load of object type items,hl,2093,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,,items
5,high load of object type packages,hl,277,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,,packages
6,high load (over all object types),hol,5271,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,,
7,object type packages leaves the process in activity package delivered,tl,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,2.0,packages
8,object type items leaves the process in activity package delivered,tl,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,2.0,items
9,object Echo Plus leaves the process in activity package delivered,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,2.0,Echo Plus
10,object Alessandro Berti leaves the process in activity package delivered,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,2.0,Alessandro Berti
11,object iPad leaves the process in activity package delivered,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,2.0,iPad
12,object type orders leaves the process in activity confirm order,tl,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,10.0,orders
13,object iPhone X leaves the process in activity confirm order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,10.0,iPhone X
14,object Eastern Oak Insurance Zrt. leaves the process in activity confirm order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,10.0,Eastern Oak Insurance Zrt.
15,object Mara Nitschke leaves the process in activity confirm order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,10.0,Mara Nitschke
16,object MacBook Pro leaves the process in activity pick item,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,10.0,MacBook Pro
17,high lagging time of object ['Leah Tacke genannt Unterberg'] for activity pick item,lt,2 days 19:23:49,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,10.0,['Leah Tacke genannt Unterberg']
18,"object join in activity pick item with objects ['Leah Tacke genannt Unterberg', 'Fire Stick 4K']",j,2,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,10.0,"['Leah Tacke genannt Unterberg', 'Fire Stick 4K']"
19,high lagging time of object ['Marco Pegoraro'] for activity pick item,lt,2 days 19:48:05,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,10.0,['Marco Pegoraro']
20,"object join in activity pick item with objects ['Marco Pegoraro', 'MacBook Pro']",j,2,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,10.0,"['Marco Pegoraro', 'MacBook Pro']"
21,high lagging time of object ['Kindle Paperwhite'] for activity pick item,lt,0 days 05:09:44,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,10.0,['Kindle Paperwhite']
22,"object join in activity pick item with objects ['Kindle Paperwhite', 'Marco Pegoraro']",j,2,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,10.0,"['Kindle Paperwhite', 'Marco Pegoraro']"
23,object Christine von Dobbert leaves the process in activity confirm order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,11.0,Christine von Dobbert
24,object MacBook Pro leaves the process in activity payment reminder,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,11.0,MacBook Pro
25,object Echo Studio leaves the process in activity package delivered,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,11.0,Echo Studio
26,object MacBook Air leaves the process in activity package delivered,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,11.0,MacBook Air
27,object Yisong Zhang leaves the process in activity package delivered,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,11.0,Yisong Zhang
28,object Echo Dot leaves the process in activity package delivered,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,11.0,Echo Dot
29,object iPad mini leaves the process in activity pick item,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,11.0,iPad mini
30,object Detlef Wetzeler leaves the process in activity pick item,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,11.0,Detlef Wetzeler
31,high lagging time of object ['Mahsa Bafrani'] for activity pick item,lt,0 days 03:20:16,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,11.0,['Mahsa Bafrani']
32,"object join in activity pick item with objects ['Mahsa Bafrani', 'iPad Pro']",j,2,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,11.0,"['Mahsa Bafrani', 'iPad Pro']"
33,high lagging time of object ['SwissPeak Timepieces AG'] for activity place order,lt,2 days 20:43:29,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,11.0,['SwissPeak Timepieces AG']
34,"object join in activity place order with objects ['SwissPeak Timepieces AG', 'Echo Show 5', 'iPhone 11', 'iPad']",j,4,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,11.0,"['SwissPeak Timepieces AG', 'Echo Show 5', 'iPhone 11', 'iPad']"
35,object Echo Show 5 leaves the process in activity pay order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,14.0,Echo Show 5
36,object Echo Studio leaves the process in activity pay order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,14.0,Echo Studio
37,object MacBook Pro leaves the process in activity pay order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,14.0,MacBook Pro
38,"object split in activity confirm order with objects ['iPad Air', 'Iberian Sun Solaridades SA', 'Fire Stick']",s,3,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,14.0,"['iPad Air', 'Iberian Sun Solaridades SA', 'Fire Stick']"
39,object MacBook Air leaves the process in activity pay order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,14.0,MacBook Air
40,object Kindle leaves the process in activity pay order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,14.0,Kindle
41,object Echo leaves the process in activity confirm order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,14.0,Echo
42,object Christine von Dobbert leaves the process in activity confirm order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,14.0,Christine von Dobbert
43,object Echo Show 8 leaves the process in activity confirm order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,14.0,Echo Show 8
44,high lagging time of object ['Benedikt Knopp'] for activity pick item,lt,3 days 02:04:01,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,14.0,['Benedikt Knopp']
45,"object join in activity pick item with objects ['Benedikt Knopp', 'iPad Air']",j,2,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,14.0,"['Benedikt Knopp', 'iPad Air']"
46,high lagging time of object ['Christine von Dobbert'] for activity confirm order,lt,7 days 11:15:33,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,14.0,['Christine von Dobbert']
47,"object join in activity confirm order with objects ['Christine von Dobbert', 'Echo', 'Echo Show 8']",j,3,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,14.0,"['Christine von Dobbert', 'Echo', 'Echo Show 8']"
48,high lagging time of object ['iPhone 11'] for activity place order,lt,1 days 00:22:51,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,14.0,['iPhone 11']
49,"object join in activity place order with objects ['iPhone 11', 'Fire Stick']",j,2,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,14.0,"['iPhone 11', 'Fire Stick']"
50,object Fire Stick 4K leaves the process in activity package delivered,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,Fire Stick 4K
51,object iPhone 11 Pro leaves the process in activity package delivered,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,iPhone 11 Pro
52,object Viki Peeva leaves the process in activity package delivered,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,Viki Peeva
53,object iPhone X leaves the process in activity package delivered,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,iPhone X
54,object Echo Plus leaves the process in activity package delivered,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,Echo Plus
55,object Echo Dot leaves the process in activity package delivered,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,Echo Dot
56,object iPad mini leaves the process in activity package delivered,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,iPad mini
57,object Echo Studio leaves the process in activity pay order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,Echo Studio
58,object Fire Stick leaves the process in activity pay order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,Fire Stick
59,object iPhone 11 leaves the process in activity place order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,iPhone 11
60,object Kindle Paperwhite leaves the process in activity place order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,Kindle Paperwhite
61,object Echo Show 5 leaves the process in activity confirm order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,Echo Show 5
62,object Golden Fleece Textiles S.A.R.L. leaves the process in activity confirm order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,Golden Fleece Textiles S.A.R.L.
63,object Mara Nitschke leaves the process in activity confirm order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,Mara Nitschke
64,object iPad Pro leaves the process in activity pick item,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,iPad Pro
65,object MacBook Pro leaves the process in activity pick item,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,MacBook Pro
66,high lagging time of object ['Detlef Wetzeler'] for activity pick item,lt,7 days 22:19:43,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,['Detlef Wetzeler']
67,"object join in activity pick item with objects ['Detlef Wetzeler', 'iPad Pro']",j,2,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,"['Detlef Wetzeler', 'iPad Pro']"
68,high lagging time of object ['iPad Air'] for activity pick item,lt,0 days 02:16:12,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,['iPad Air']
69,"object join in activity pick item with objects ['iPad Air', 'Detlef Wetzeler']",j,2,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,"['iPad Air', 'Detlef Wetzeler']"
70,high lagging time of object ['Christopher Schwanen'] for activity pick item,lt,1 days 16:59:06,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,['Christopher Schwanen']
71,"object join in activity pick item with objects ['Christopher Schwanen', 'MacBook Pro']",j,2,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,"['Christopher Schwanen', 'MacBook Pro']"
72,high lagging time of object ['iPhone 8'] for activity pick item,lt,1 days 01:34:03,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,['iPhone 8']
73,"object join in activity pick item with objects ['iPhone 8', 'Christopher Schwanen']",j,2,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,"['iPhone 8', 'Christopher Schwanen']"
74,high lagging time of object ['Benedikt Knopp'] for activity pick item,lt,1 days 02:40:53,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,['Benedikt Knopp']
75,"object join in activity pick item with objects ['Benedikt Knopp', 'Echo Show 8']",j,2,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,16.0,"['Benedikt Knopp', 'Echo Show 8']"
76,object Majid Rafiei leaves the process in activity package delivered,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,17.0,Majid Rafiei
77,object MacBook Pro leaves the process in activity package delivered,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,17.0,MacBook Pro
78,object MacBook Air leaves the process in activity payment reminder,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,17.0,MacBook Air
79,object iPhone 8 leaves the process in activity payment reminder,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,17.0,iPhone 8
80,object Echo Dot leaves the process in activity payment reminder,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,17.0,Echo Dot
81,object iPad Pro leaves the process in activity payment reminder,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,17.0,iPad Pro
82,object iPad mini leaves the process in activity payment reminder,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,17.0,iPad mini
83,object Wil van der Aalst leaves the process in activity confirm order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,17.0,Wil van der Aalst
84,object iPad Air leaves the process in activity pick item,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,17.0,iPad Air
85,object Echo leaves the process in activity failed delivery,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,17.0,Echo
86,object Viki Peeva leaves the process in activity failed delivery,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,17.0,Viki Peeva
87,object Echo Plus leaves the process in activity failed delivery,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,17.0,Echo Plus
88,object Echo Show 8 leaves the process in activity place order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,17.0,Echo Show 8
89,object AlpenTech Innovations AG leaves the process in activity place order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,17.0,AlpenTech Innovations AG
90,object Echo Show 5 leaves the process in activity place order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,17.0,Echo Show 5
91,object iPad leaves the process in activity place order,ol,1,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,17.0,iPad
92,high lagging time of object ['iPad'] for activity place order,lt,20 days 21:36:11,2023-07-12 14:01:20.476635500,2023-07-13 14:02:28.301401855,101,17.0,['iPad']
