,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of products: Fire Stick,hd,1217,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,,Fire Stick
1,high demand of employees: Marco Pegoraro,hd,742,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,,Marco Pegoraro
2,high demand of customers: Golden Fleece Textiles S.A.R.L.,hd,127,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,,Golden Fleece Textiles S.A.R.L.
3,high load of object type orders,hl,763,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,,orders
4,high load of object type items,hl,3059,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,,items
5,high load of object type packages,hl,411,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,,packages
6,high load (over all object types),hol,7831,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,,
7,object type packages leaves the process in activity package delivered,tl,1,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,2.0,packages
8,object type items leaves the process in activity package delivered,tl,1,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,2.0,items
9,object Echo Plus leaves the process in activity package delivered,ol,1,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,2.0,Echo Plus
10,object Alessandro Berti leaves the process in activity package delivered,ol,1,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,2.0,Alessandro Berti
11,object iPad leaves the process in activity package delivered,ol,1,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,2.0,iPad
12,high lagging time of object typeorders for activity confirm order,lt,0 days 00:00:00,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,10.0,orders
13,object MacBook Air joins the process in activity confirm order,oj,1,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,10.0,MacBook Air
14,object iPhone 8 joins the process in activity confirm order,oj,1,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,10.0,iPhone 8
15,object Echo Dot joins the process in activity confirm order,oj,1,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,10.0,Echo Dot
16,object Echo Show 5 joins the process in activity confirm order,oj,1,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,10.0,Echo Show 5
17,object Mara Nitschke joins the process in activity confirm order,oj,1,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,10.0,Mara Nitschke
18,high lagging time of object typeorders for activity payment reminder,lt,0 days 00:00:00,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,11.0,orders
19,high lagging time of object typeorders for activity confirm order,lt,0 days 00:00:00,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,11.0,orders
20,high lagging time of object typeorders for activity pay order,lt,0 days 00:00:00,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,11.0,orders
21,object Echo Dot joins the process in activity pay order,oj,1,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,11.0,Echo Dot
22,high lagging time of object typeorders for activity confirm order,lt,0 days 00:00:00,2023-08-24 14:49:56.941588765,2023-08-25 14:51:04.766355120,144,11.0,orders
