,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of products: iPad Pro,hd,41,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,,iPad Pro
1,high demand of employees: Marco Pegoraro,hd,26,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,,Marco Pegoraro
2,high demand of customers: AlpenTech Innovations AG,hd,10,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,,AlpenTech Innovations AG
3,high load of object type orders,hl,27,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,,orders
4,high load of object type items,hl,118,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,,items
5,high load of object type packages,hl,5,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,,packages
6,high load (over all object types),hol,216,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,,
7,object Celtica Green Farms Oy leaves the process in activity confirm order,ol,1,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,2.0,Celtica Green Farms Oy
8,object Istvan Koren leaves the process in activity confirm order,ol,1,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,2.0,Istvan Koren
9,object Benedikt Knopp leaves the process in activity create package,ol,1,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,2.0,Benedikt Knopp
10,object Nina Graves leaves the process in activity send package,ol,1,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,2.0,Nina Graves
11,high lagging time of object typeorders for activity confirm order,lt,0 days 00:00:00,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,2.0,orders
12,object Celtica Green Farms Oy joins the process in activity confirm order,oj,1,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,2.0,Celtica Green Farms Oy
13,object Istvan Koren joins the process in activity confirm order,oj,1,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,2.0,Istvan Koren
14,high lagging time of object typeorders for activity pay order,lt,0 days 00:00:00,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,2.0,orders
15,high lagging time of object ['Nina Graves'] for activity send package,lt,4 days 23:14:59,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,2.0,['Nina Graves']
16,"object join in activity send package with objects ['Nina Graves', 'Echo Plus', 'Kindle Paperwhite', 'iPad', 'iPad Pro', 'iPhone 8', 'iPhone X']",j,7,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,2.0,"['Nina Graves', 'Echo Plus', 'Kindle Paperwhite', 'iPad', 'iPad Pro', 'iPhone 8', 'iPhone X']"
17,"high lagging time of object ['Echo Plus', 'Kindle Paperwhite', 'iPad', 'iPad Pro', 'iPhone 8', 'iPhone X'] for activity package delivered",lt,0 days 00:00:00,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,2.0,"['Echo Plus', 'Kindle Paperwhite', 'iPad', 'iPad Pro', 'iPhone 8', 'iPhone X']"
18,high lagging time of object typeitems for activity package delivered,lt,0 days 00:00:00,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,2.0,items
19,high lagging time of object ['Alessandro Berti'] for activity package delivered,lt,0 days 00:00:00,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,2.0,['Alessandro Berti']
20,high lagging time of object typepackages for activity package delivered,lt,0 days 00:00:00,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,2.0,packages
21,object type split in activity confirm order with object types ['items'],s,1,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,3.0,['items']
22,object Detlef Wetzeler leaves the process in activity send package,ol,1,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,3.0,Detlef Wetzeler
23,high lagging time of object typeitems for activity create package,lt,0 days 01:55:10,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,3.0,items
24,object type join in activity create package with objects ['items'],j,1,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,3.0,['items']
25,high lagging time of object typeitems for activity pick item,lt,0 days 00:00:00,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,3.0,items
26,object Christopher Schwanen joins the process in activity pick item,oj,1,2023-04-11 12:17:20.598130840,2023-04-12 12:18:28.422897195,9,3.0,Christopher Schwanen
