,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of products: iPhone 11 Pro,hd,165,2023-05-06 12:45:36.217289715,2023-05-07 12:46:44.042056070,34,,iPhone 11 Pro
1,high demand of products: iPad Pro,hd,165,2023-05-06 12:45:36.217289715,2023-05-07 12:46:44.042056070,34,,iPad Pro
2,high demand of employees: Christopher Schwanen,hd,98,2023-05-06 12:45:36.217289715,2023-05-07 12:46:44.042056070,34,,Christopher Schwanen
3,high demand of customers: Mediterranea Luxury Cruises S.p.A.,hd,24,2023-05-06 12:45:36.217289715,2023-05-07 12:46:44.042056070,34,,Mediterranea Luxury Cruises S.p.A.
4,high load of object type orders,hl,111,2023-05-06 12:45:36.217289715,2023-05-07 12:46:44.042056070,34,,orders
5,high load of object type items,hl,475,2023-05-06 12:45:36.217289715,2023-05-07 12:46:44.042056070,34,,items
6,high load of object type packages,hl,44,2023-05-06 12:45:36.217289715,2023-05-07 12:46:44.042056070,34,,packages
7,high load (over all object types),hol,982,2023-05-06 12:45:36.217289715,2023-05-07 12:46:44.042056070,34,,
8,object type packages leaves the process in activity package delivered,tl,1,2023-05-06 12:45:36.217289715,2023-05-07 12:46:44.042056070,34,2.0,packages
9,object type items leaves the process in activity package delivered,tl,1,2023-05-06 12:45:36.217289715,2023-05-07 12:46:44.042056070,34,2.0,items
10,object Echo Plus leaves the process in activity package delivered,ol,1,2023-05-06 12:45:36.217289715,2023-05-07 12:46:44.042056070,34,2.0,Echo Plus
11,object Alessandro Berti leaves the process in activity package delivered,ol,1,2023-05-06 12:45:36.217289715,2023-05-07 12:46:44.042056070,34,2.0,Alessandro Berti
12,object iPad leaves the process in activity package delivered,ol,1,2023-05-06 12:45:36.217289715,2023-05-07 12:46:44.042056070,34,2.0,iPad
13,object Echo Show 5 leaves the process in activity reorder item,ol,1,2023-05-06 12:45:36.217289715,2023-05-07 12:46:44.042056070,34,10.0,Echo Show 5
14,"object split in activity place order with objects ['Echo Dot', 'iPhone X']",s,2,2023-05-06 12:45:36.217289715,2023-05-07 12:46:44.042056070,34,10.0,"['Echo Dot', 'iPhone X']"
15,"object split in activity pay order with objects ['Kindle Paperwhite', 'Echo', 'Echo Show 8', 'Kindle Paperwhite']",s,4,2023-05-06 12:45:36.217289715,2023-05-07 12:46:44.042056070,34,10.0,"['Kindle Paperwhite', 'Echo', 'Echo Show 8', 'Kindle Paperwhite']"
