,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of customers: Mediterranea Luxury Cruises S.p.A.,hd,42,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,,Mediterranea Luxury Cruises S.p.A.
1,high demand of employees: Marco Pegoraro,hd,221,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,,Marco Pegoraro
2,high demand of products: Fire Stick,hd,360,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,,Fire Stick
3,high load (over all object types),hol,2219,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,,
4,object Majid Rafiei leaves the process in activity package delivered,ol,1,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,11.0,Majid Rafiei
5,object Fire Stick leaves the process in activity pay order,ol,1,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,11.0,Fire Stick
6,object iPad mini leaves the process in activity pay order,ol,1,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,11.0,iPad mini
7,object Benedikt Knopp leaves the process in activity create package,ol,1,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,11.0,Benedikt Knopp
8,high lagging time of object ['MacBook Air'] for activity payment reminder,lt,14 days 20:31:39,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,11.0,['MacBook Air']
9,"object (type) join in activity payment reminder with objects [['MacBook Air'], ['Kindle Paperwhite'], ['iPad']]",j,3,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,11.0,"[['MacBook Air'], ['Kindle Paperwhite'], ['iPad']]"
10,high lagging time of object ['Christopher Schwanen'] for activity send package,lt,3 days 19:41:09,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,11.0,['Christopher Schwanen']
11,"object (type) join in activity send package with objects [['Christopher Schwanen'], ['Echo Dot', 'Echo Plus', 'Echo Show 5', 'Fire Stick 4K']]",j,2,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,11.0,"[['Christopher Schwanen'], ['Echo Dot', 'Echo Plus', 'Echo Show 5', 'Fire Stick 4K']]"
12,object Benedikt Knopp leaves the process in activity item out of stock,ol,1,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,14.0,Benedikt Knopp
13,"object (type) split in activity package delivered with object (types) [['Echo Show 8', 'Fire Stick', 'iPhone 8'], ['Fire Stick', 'iPad Air']]",s,2,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,14.0,"[['Echo Show 8', 'Fire Stick', 'iPhone 8'], ['Fire Stick', 'iPad Air']]"
14,"object (type) split in activity place order with object (types) [['Iberian Sun Solaridades SA'], ['iPad Pro'], ['Fire Stick 4K'], ['MacBook Pro']]",s,4,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,14.0,"[['Iberian Sun Solaridades SA'], ['iPad Pro'], ['Fire Stick 4K'], ['MacBook Pro']]"
15,"object (type) split in activity payment reminder with object (types) [['Echo Dot', 'Fire Stick'], ['Echo Dot', 'Echo Show 8', 'Fire Stick', 'Kindle Paperwhite', 'iPhone 8', 'iPhone X']]",s,2,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,14.0,"[['Echo Dot', 'Fire Stick'], ['Echo Dot', 'Echo Show 8', 'Fire Stick', 'Kindle Paperwhite', 'iPhone 8', 'iPhone X']]"
16,"object (type) split in activity place order with object (types) [['iPad Air'], ['Echo Dot', 'Fire Stick']]",s,2,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,14.0,"[['iPad Air'], ['Echo Dot', 'Fire Stick']]"
17,high lagging time of object ['iPhone X'] for activity payment reminder,lt,0 days 23:53:44,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,14.0,['iPhone X']
18,"object (type) join in activity payment reminder with objects [['iPhone X'], ['Echo Dot'], ['Echo Show 8', 'Fire Stick', 'iPhone 8'], ['Kindle Paperwhite']]",j,4,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,14.0,"[['iPhone X'], ['Echo Dot'], ['Echo Show 8', 'Fire Stick', 'iPhone 8'], ['Kindle Paperwhite']]"
19,high lagging time of object ['Echo'] for activity place order,lt,39 days 02:05:05,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,14.0,['Echo']
20,"object (type) join in activity place order with objects [['Echo'], ['iPad Air'], ['Iberian Sun Solaridades SA'], ['iPad Pro'], ['Echo Dot', 'Fire Stick']]",j,5,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,14.0,"[['Echo'], ['iPad Air'], ['Iberian Sun Solaridades SA'], ['iPad Pro'], ['Echo Dot', 'Fire Stick']]"
21,high lagging time of object ['Mahsa Bafrani'] for activity pick item,lt,2 days 05:36:20,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,14.0,['Mahsa Bafrani']
22,"object (type) join in activity pick item with objects [['Mahsa Bafrani'], ['iPad Air']]",j,2,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,14.0,"[['Mahsa Bafrani'], ['iPad Air']]"
23,high lagging time of object ['Marco Pegoraro'] for activity pick item,lt,0 days 00:49:08,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,14.0,['Marco Pegoraro']
24,"object (type) join in activity pick item with objects [['Marco Pegoraro'], ['Fire Stick 4K']]",j,2,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,14.0,"[['Marco Pegoraro'], ['Fire Stick 4K']]"
25,"high lagging time of object ['Echo Show 8', 'Kindle Paperwhite', 'iPhone 8', 'iPhone X'] for activity pay order",lt,0 days 08:50:10,2023-05-26 13:08:12.712616815+00:00,2023-05-27 13:09:20.537383170+00:00,54,14.0,"['Echo Show 8', 'Kindle Paperwhite', 'iPhone 8', 'iPhone X']"
