,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of: AlpenTech Innovations AG,hd,107,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,AlpenTech Innovations AG
1,high demand of: Celtica Green Farms Oy,hd,125,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Celtica Green Farms Oy
2,high demand of: Baltic Wave Energies Ltd.,hd,100,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Baltic Wave Energies Ltd.
3,high demand of: Balkan Minerals d.o.o.,hd,92,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Balkan Minerals d.o.o.
4,high demand of: Riviera Robotics SAS,hd,112,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Riviera Robotics SAS
5,high demand of: Vesta Fashion House GmbH,hd,101,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Vesta Fashion House GmbH
6,high demand of: Eastern Oak Insurance Zrt.,hd,107,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Eastern Oak Insurance Zrt.
7,high demand of: SwissPeak Timepieces AG,hd,114,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,SwissPeak Timepieces AG
8,high demand of: Mediterranea Luxury Cruises S.p.A.,hd,108,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Mediterranea Luxury Cruises S.p.A.
9,high demand of: Iberian Sun Solaridades SA,hd,112,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Iberian Sun Solaridades SA
10,high demand of: Nordica Systems GmbH,hd,111,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Nordica Systems GmbH
11,high demand of: Golden Fleece Textiles S.A.R.L.,hd,137,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Golden Fleece Textiles S.A.R.L.
12,high demand of: Pantheon Art Gallery Kft.,hd,102,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Pantheon Art Gallery Kft.
13,high demand of: Carpathian Financial Services plc,hd,90,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Carpathian Financial Services plc
14,high demand of: Danube Pharmaceuticals BV,hd,70,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Danube Pharmaceuticals BV
15,high demand of: Leah Tacke genannt Unterberg,hd,746,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Leah Tacke genannt Unterberg
16,high demand of: Benedikt Knopp,hd,750,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Benedikt Knopp
17,high demand of: Christopher Schwanen,hd,721,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Christopher Schwanen
18,high demand of: Istvan Koren,hd,182,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Istvan Koren
19,high demand of: Nina Graves,hd,732,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Nina Graves
20,high demand of: Wil van der Aalst,hd,191,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Wil van der Aalst
21,high demand of: Marco Pegoraro,hd,782,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Marco Pegoraro
22,high demand of: Mahsa Bafrani,hd,751,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Mahsa Bafrani
23,high demand of: Detlef Wetzeler,hd,691,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Detlef Wetzeler
24,high demand of: Mara Nitschke,hd,129,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Mara Nitschke
25,high demand of: Jan Niklas Adams,hd,100,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Jan Niklas Adams
26,high demand of: Christine von Dobbert,hd,187,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Christine von Dobbert
27,high demand of: Viki Peeva,hd,172,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Viki Peeva
28,high demand of: Eduardo Goulart Rocha,hd,188,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Eduardo Goulart Rocha
29,high demand of: Majid Rafiei,hd,144,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Majid Rafiei
30,high demand of: Yisong Zhang,hd,142,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Yisong Zhang
31,high demand of: Alessandro Berti,hd,190,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Alessandro Berti
32,high demand of: Gyunam Park,hd,188,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Gyunam Park
33,high demand of: Echo,hd,1068,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Echo
34,high demand of: iPhone 11 Pro,hd,1032,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,iPhone 11 Pro
35,high demand of: Kindle Paperwhite,hd,1195,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Kindle Paperwhite
36,high demand of: MacBook Pro,hd,1078,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,MacBook Pro
37,high demand of: iPad mini,hd,1007,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,iPad mini
38,high demand of: Fire Stick,hd,1273,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Fire Stick
39,high demand of: iPad Pro,hd,1181,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,iPad Pro
40,high demand of: iPhone 8,hd,1082,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,iPhone 8
41,high demand of: iPhone X,hd,1082,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,iPhone X
42,high demand of: Echo Dot,hd,961,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Echo Dot
43,high demand of: Echo Show 8,hd,1110,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Echo Show 8
44,high demand of: Fire Stick 4K,hd,1156,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Fire Stick 4K
45,high demand of: Echo Studio,hd,1043,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Echo Studio
46,high demand of: MacBook Air,hd,1055,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,MacBook Air
47,high demand of: iPad Air,hd,1118,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,iPad Air
48,high demand of: Echo Show 5,hd,1002,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Echo Show 5
49,high demand of: iPad,hd,1025,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,iPad
50,high demand of: iPhone 11,hd,1037,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,iPhone 11
51,high demand of: Echo Plus,hd,1061,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Echo Plus
52,high demand of: Kindle,hd,964,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,Kindle
53,high load of object type items,hl,24047,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,items
54,high load of object type orders,hl,2479,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,orders
55,high load of object type packages,hl,1418,2023-08-29 14:55:36.065420540+00:00,2023-08-30 14:56:43.890186895+00:00,149,,packages
