,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of: AlpenTech Innovations AG,hd,136,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,AlpenTech Innovations AG
1,high demand of: Celtica Green Farms Oy,hd,139,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Celtica Green Farms Oy
2,high demand of: Baltic Wave Energies Ltd.,hd,143,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Baltic Wave Energies Ltd.
3,high demand of: Balkan Minerals d.o.o.,hd,131,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Balkan Minerals d.o.o.
4,high demand of: Riviera Robotics SAS,hd,142,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Riviera Robotics SAS
5,high demand of: Vesta Fashion House GmbH,hd,114,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Vesta Fashion House GmbH
6,high demand of: Eastern Oak Insurance Zrt.,hd,140,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Eastern Oak Insurance Zrt.
7,high demand of: SwissPeak Timepieces AG,hd,154,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,SwissPeak Timepieces AG
8,high demand of: Mediterranea Luxury Cruises S.p.A.,hd,136,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Mediterranea Luxury Cruises S.p.A.
9,high demand of: Iberian Sun Solaridades SA,hd,142,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Iberian Sun Solaridades SA
10,high demand of: Nordica Systems GmbH,hd,130,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Nordica Systems GmbH
11,high demand of: Golden Fleece Textiles S.A.R.L.,hd,168,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Golden Fleece Textiles S.A.R.L.
12,high demand of: Pantheon Art Gallery Kft.,hd,129,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Pantheon Art Gallery Kft.
13,high demand of: Carpathian Financial Services plc,hd,112,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Carpathian Financial Services plc
14,high demand of: Danube Pharmaceuticals BV,hd,96,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Danube Pharmaceuticals BV
15,high demand of: Leah Tacke genannt Unterberg,hd,949,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Leah Tacke genannt Unterberg
16,high demand of: Benedikt Knopp,hd,966,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Benedikt Knopp
17,high demand of: Christopher Schwanen,hd,916,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Christopher Schwanen
18,high demand of: Istvan Koren,hd,219,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Istvan Koren
19,high demand of: Nina Graves,hd,935,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Nina Graves
20,high demand of: Wil van der Aalst,hd,239,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Wil van der Aalst
21,high demand of: Marco Pegoraro,hd,992,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Marco Pegoraro
22,high demand of: Mahsa Bafrani,hd,989,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Mahsa Bafrani
23,high demand of: Detlef Wetzeler,hd,876,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Detlef Wetzeler
24,high demand of: Mara Nitschke,hd,163,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Mara Nitschke
25,high demand of: Jan Niklas Adams,hd,120,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Jan Niklas Adams
26,high demand of: Christine von Dobbert,hd,261,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Christine von Dobbert
27,high demand of: Viki Peeva,hd,210,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Viki Peeva
28,high demand of: Eduardo Goulart Rocha,hd,226,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Eduardo Goulart Rocha
29,high demand of: Majid Rafiei,hd,195,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Majid Rafiei
30,high demand of: Yisong Zhang,hd,201,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Yisong Zhang
31,high demand of: Alessandro Berti,hd,263,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Alessandro Berti
32,high demand of: Gyunam Park,hd,235,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Gyunam Park
33,high demand of: Echo,hd,1331,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Echo
34,high demand of: iPhone 11 Pro,hd,1412,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,iPhone 11 Pro
35,high demand of: Kindle Paperwhite,hd,1466,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Kindle Paperwhite
36,high demand of: MacBook Pro,hd,1408,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,MacBook Pro
37,high demand of: iPad mini,hd,1280,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,iPad mini
38,high demand of: Fire Stick,hd,1602,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Fire Stick
39,high demand of: iPad Pro,hd,1471,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,iPad Pro
40,high demand of: iPhone 8,hd,1436,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,iPhone 8
41,high demand of: iPhone X,hd,1417,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,iPhone X
42,high demand of: Echo Dot,hd,1270,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Echo Dot
43,high demand of: Echo Show 8,hd,1419,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Echo Show 8
44,high demand of: Fire Stick 4K,hd,1448,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Fire Stick 4K
45,high demand of: Echo Studio,hd,1387,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Echo Studio
46,high demand of: MacBook Air,hd,1408,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,MacBook Air
47,high demand of: iPad Air,hd,1484,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,iPad Air
48,high demand of: Echo Show 5,hd,1295,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Echo Show 5
49,high demand of: iPad,hd,1303,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,iPad
50,high demand of: iPhone 11,hd,1291,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,iPhone 11
51,high demand of: Echo Plus,hd,1403,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Echo Plus
52,high demand of: Kindle,hd,1162,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,Kindle
53,high load of object type items,hl,30911,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,items
54,high load of object type orders,hl,3187,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,orders
55,high load of object type packages,hl,1835,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,packages
56,high load (over all object types),hol,10580,2023-10-04 15:36:17.757009320+00:00,2023-10-05 15:37:25.581775675+00:00,185,,
