,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of customers: SwissPeak Timepieces AG,hd,232,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,,SwissPeak Timepieces AG
1,high demand of employees: Mahsa Bafrani,hd,1516,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,,Mahsa Bafrani
2,high demand of products: Fire Stick,hd,2300,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,,Fire Stick
3,high load (over all object types),hol,16275,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,,
4,object Majid Rafiei leaves the process in activity package delivered,ol,1,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,14.0,Majid Rafiei
5,high lagging time of object ['iPad Pro'] for activity payment reminder,lt,11 days 15:17:54,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,14.0,['iPad Pro']
6,"object (type) join in activity payment reminder with objects [['iPad Pro'], ['MacBook Air']]",j,2,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,14.0,"[['iPad Pro'], ['MacBook Air']]"
7,object iPhone 8 leaves the process in activity pay order,ol,1,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,478.0,iPhone 8
8,object Wil van der Aalst leaves the process in activity confirm order,ol,1,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,478.0,Wil van der Aalst
9,object iPhone X leaves the process in activity package delivered,ol,1,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,478.0,iPhone X
10,object Echo Show 8 leaves the process in activity package delivered,ol,1,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,478.0,Echo Show 8
11,object Viki Peeva leaves the process in activity package delivered,ol,1,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,478.0,Viki Peeva
12,object Fire Stick 4K leaves the process in activity package delivered,ol,1,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,478.0,Fire Stick 4K
13,object iPad mini leaves the process in activity create package,ol,1,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,478.0,iPad mini
14,object iPhone 11 leaves the process in activity create package,ol,1,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,478.0,iPhone 11
15,object Kindle Paperwhite leaves the process in activity create package,ol,1,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,478.0,Kindle Paperwhite
16,object iPad Pro leaves the process in activity create package,ol,1,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,478.0,iPad Pro
17,object Benedikt Knopp leaves the process in activity create package,ol,1,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,478.0,Benedikt Knopp
18,object MacBook Pro leaves the process in activity create package,ol,1,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,478.0,MacBook Pro
19,object iPhone 11 Pro leaves the process in activity create package,ol,1,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,478.0,iPhone 11 Pro
20,high lagging time of object ['Echo Dot'] for activity place order,lt,18 days 11:13:04,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,478.0,['Echo Dot']
21,"object (type) join in activity place order with objects [['Echo Dot'], ['Echo Studio'], ['Baltic Wave Energies Ltd.'], ['iPad'], ['Echo Show 5']]",j,5,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,478.0,"[['Echo Dot'], ['Echo Studio'], ['Baltic Wave Energies Ltd.'], ['iPad'], ['Echo Show 5']]"
22,high lagging time of object ['iPhone X'] for activity payment reminder,lt,8 days 02:49:27,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,959.0,['iPhone X']
23,"object (type) join in activity payment reminder with objects [['iPhone X'], ['Echo Plus']]",j,2,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,959.0,"[['iPhone X'], ['Echo Plus']]"
24,object Fire Stick leaves the process in activity package delivered,ol,1,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,1099.0,Fire Stick
25,object Yisong Zhang leaves the process in activity package delivered,ol,1,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,1099.0,Yisong Zhang
26,high lagging time of object ['Kindle'] for activity payment reminder,lt,0 days 03:17:54,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,1099.0,['Kindle']
27,"object (type) join in activity payment reminder with objects [['Kindle'], ['iPhone 11 Pro']]",j,2,2024-01-04 17:20:17.635513980+00:00,2024-01-05 17:21:25.460280335+00:00,277,1099.0,"[['Kindle'], ['iPhone 11 Pro']]"
