,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of: AlpenTech Innovations AG,hd,60,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,AlpenTech Innovations AG
1,high demand of: Celtica Green Farms Oy,hd,78,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Celtica Green Farms Oy
2,high demand of: Baltic Wave Energies Ltd.,hd,63,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Baltic Wave Energies Ltd.
3,high demand of: Balkan Minerals d.o.o.,hd,48,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Balkan Minerals d.o.o.
4,high demand of: Riviera Robotics SAS,hd,69,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Riviera Robotics SAS
5,high demand of: Vesta Fashion House GmbH,hd,58,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Vesta Fashion House GmbH
6,high demand of: Eastern Oak Insurance Zrt.,hd,74,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Eastern Oak Insurance Zrt.
7,high demand of: SwissPeak Timepieces AG,hd,86,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,SwissPeak Timepieces AG
8,high demand of: Mediterranea Luxury Cruises S.p.A.,hd,78,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Mediterranea Luxury Cruises S.p.A.
9,high demand of: Iberian Sun Solaridades SA,hd,76,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Iberian Sun Solaridades SA
10,high demand of: Nordica Systems GmbH,hd,70,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Nordica Systems GmbH
11,high demand of: Golden Fleece Textiles S.A.R.L.,hd,74,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Golden Fleece Textiles S.A.R.L.
12,high demand of: Pantheon Art Gallery Kft.,hd,60,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Pantheon Art Gallery Kft.
13,high demand of: Carpathian Financial Services plc,hd,63,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Carpathian Financial Services plc
14,high demand of: Danube Pharmaceuticals BV,hd,39,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Danube Pharmaceuticals BV
15,high demand of: Leah Tacke genannt Unterberg,hd,478,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Leah Tacke genannt Unterberg
16,high demand of: Benedikt Knopp,hd,464,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Benedikt Knopp
17,high demand of: Christopher Schwanen,hd,482,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Christopher Schwanen
18,high demand of: Istvan Koren,hd,113,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Istvan Koren
19,high demand of: Nina Graves,hd,469,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Nina Graves
20,high demand of: Wil van der Aalst,hd,120,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Wil van der Aalst
21,high demand of: Marco Pegoraro,hd,482,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Marco Pegoraro
22,high demand of: Mahsa Bafrani,hd,484,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Mahsa Bafrani
23,high demand of: Detlef Wetzeler,hd,421,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Detlef Wetzeler
24,high demand of: Mara Nitschke,hd,80,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Mara Nitschke
25,high demand of: Jan Niklas Adams,hd,66,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Jan Niklas Adams
26,high demand of: Christine von Dobbert,hd,116,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Christine von Dobbert
27,high demand of: Viki Peeva,hd,104,2023-07-10 13:59:04.827102790+00:00,2023-07-11 14:00:12.651869145+00:00,99,,Viki Peeva
