,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of: AlpenTech Innovations AG,hd,52,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,AlpenTech Innovations AG
1,high demand of: Celtica Green Farms Oy,hd,61,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Celtica Green Farms Oy
2,high demand of: Baltic Wave Energies Ltd.,hd,58,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Baltic Wave Energies Ltd.
3,high demand of: Balkan Minerals d.o.o.,hd,37,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Balkan Minerals d.o.o.
4,high demand of: Riviera Robotics SAS,hd,48,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Riviera Robotics SAS
5,high demand of: Vesta Fashion House GmbH,hd,40,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Vesta Fashion House GmbH
6,high demand of: Eastern Oak Insurance Zrt.,hd,59,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Eastern Oak Insurance Zrt.
7,high demand of: SwissPeak Timepieces AG,hd,68,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,SwissPeak Timepieces AG
8,high demand of: Mediterranea Luxury Cruises S.p.A.,hd,68,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Mediterranea Luxury Cruises S.p.A.
9,high demand of: Iberian Sun Solaridades SA,hd,65,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Iberian Sun Solaridades SA
10,high demand of: Nordica Systems GmbH,hd,47,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Nordica Systems GmbH
11,high demand of: Golden Fleece Textiles S.A.R.L.,hd,47,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Golden Fleece Textiles S.A.R.L.
12,high demand of: Pantheon Art Gallery Kft.,hd,41,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Pantheon Art Gallery Kft.
13,high demand of: Carpathian Financial Services plc,hd,48,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Carpathian Financial Services plc
14,high demand of: Danube Pharmaceuticals BV,hd,36,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Danube Pharmaceuticals BV
15,high demand of: Leah Tacke genannt Unterberg,hd,356,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Leah Tacke genannt Unterberg
16,high demand of: Benedikt Knopp,hd,367,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Benedikt Knopp
17,high demand of: Christopher Schwanen,hd,361,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Christopher Schwanen
18,high demand of: Istvan Koren,hd,82,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Istvan Koren
19,high demand of: Nina Graves,hd,366,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Nina Graves
20,high demand of: Wil van der Aalst,hd,97,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Wil van der Aalst
21,high demand of: Marco Pegoraro,hd,385,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Marco Pegoraro
22,high demand of: Mahsa Bafrani,hd,381,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Mahsa Bafrani
23,high demand of: Detlef Wetzeler,hd,322,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Detlef Wetzeler
24,high demand of: Mara Nitschke,hd,59,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Mara Nitschke
25,high demand of: Jan Niklas Adams,hd,48,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Jan Niklas Adams
26,high demand of: Christine von Dobbert,hd,98,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Christine von Dobbert
27,high demand of: Viki Peeva,hd,73,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Viki Peeva
28,high demand of: Eduardo Goulart Rocha,hd,76,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Eduardo Goulart Rocha
29,high demand of: Majid Rafiei,hd,70,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Majid Rafiei
30,high demand of: Yisong Zhang,hd,56,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Yisong Zhang
31,high demand of: Alessandro Berti,hd,111,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Alessandro Berti
32,high demand of: Gyunam Park,hd,96,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Gyunam Park
33,high demand of: Echo,hd,468,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Echo
34,high demand of: iPhone 11 Pro,hd,523,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,iPhone 11 Pro
35,high demand of: Kindle Paperwhite,hd,593,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,Kindle Paperwhite
36,high demand of: MacBook Pro,hd,467,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,MacBook Pro
37,high demand of: iPad mini,hd,486,2023-06-21 13:37:36.156542045+00:00,2023-06-22 13:38:43.981308400+00:00,80,,iPad mini
