,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of products: Fire Stick,hd,1438,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,,Fire Stick
1,high demand of employees: Marco Pegoraro,hd,878,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,,Marco Pegoraro
2,high demand of customers: Golden Fleece Textiles S.A.R.L.,hd,150,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,,Golden Fleece Textiles S.A.R.L.
3,high load of object type orders,hl,893,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,,orders
4,high load of object type items,hl,3583,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,,items
5,high load of object type packages,hl,499,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,,packages
6,high load (over all object types),hol,9360,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,,
7,object type packages leaves the process in activity package delivered,tl,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,2.0,packages
8,object type items leaves the process in activity package delivered,tl,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,2.0,items
9,object Echo Plus leaves the process in activity package delivered,ol,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,2.0,Echo Plus
10,object Alessandro Berti leaves the process in activity package delivered,ol,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,2.0,Alessandro Berti
11,object iPad leaves the process in activity package delivered,ol,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,2.0,iPad
12,object type orders leaves the process in activity place order,tl,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,orders
13,object Detlef Wetzeler leaves the process in activity create package,ol,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,Detlef Wetzeler
14,object Detlef Wetzeler leaves the process in activity pick item,ol,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,Detlef Wetzeler
15,object Eastern Oak Insurance Zrt. leaves the process in activity place order,ol,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,Eastern Oak Insurance Zrt.
16,object iPad mini leaves the process in activity place order,ol,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,iPad mini
17,"object split in activity send package with objects ['Christopher Schwanen', 'Echo Plus', 'MacBook Air', 'iPhone 11 Pro', 'iPhone 8']",s,5,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,"['Christopher Schwanen', 'Echo Plus', 'MacBook Air', 'iPhone 11 Pro', 'iPhone 8']"
18,object MacBook Pro leaves the process in activity pick item,ol,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,MacBook Pro
19,object MacBook Air leaves the process in activity package delivered,ol,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,MacBook Air
20,object iPhone 11 Pro leaves the process in activity package delivered,ol,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,iPhone 11 Pro
21,object Viki Peeva leaves the process in activity package delivered,ol,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,Viki Peeva
22,object Echo Plus leaves the process in activity package delivered,ol,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,Echo Plus
23,high lagging time of object ['Marco Pegoraro'] for activity pick item,lt,4 days 02:55:30,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,['Marco Pegoraro']
24,"object join in activity pick item with objects ['Marco Pegoraro', 'Echo Show 5']",j,2,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,"['Marco Pegoraro', 'Echo Show 5']"
25,high lagging time of object ['Viki Peeva'] for activity send package,lt,14 days 03:12:34,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,['Viki Peeva']
26,"object join in activity send package with objects ['Viki Peeva', 'Christopher Schwanen', 'Echo Plus', 'MacBook Air', 'iPhone 11 Pro', 'iPhone 8']",j,6,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,"['Viki Peeva', 'Christopher Schwanen', 'Echo Plus', 'MacBook Air', 'iPhone 11 Pro', 'iPhone 8']"
27,high lagging time of object ['MacBook Pro'] for activity pick item,lt,2 days 18:55:35,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,['MacBook Pro']
28,"object join in activity pick item with objects ['MacBook Pro', 'Christopher Schwanen']",j,2,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,"['MacBook Pro', 'Christopher Schwanen']"
29,high lagging time of object ['Benedikt Knopp'] for activity pick item,lt,2 days 00:19:43,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,['Benedikt Knopp']
30,"object join in activity pick item with objects ['Benedikt Knopp', 'Echo']",j,2,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,"['Benedikt Knopp', 'Echo']"
31,high lagging time of object ['Echo Show 8'] for activity pick item,lt,2 days 15:58:29,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,['Echo Show 8']
32,"object join in activity pick item with objects ['Echo Show 8', 'Christopher Schwanen']",j,2,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,"['Echo Show 8', 'Christopher Schwanen']"
33,"high lagging time of object ['Echo Plus', 'MacBook Air', 'iPhone 11 Pro', 'iPhone 8'] for activity package delivered",lt,0 days 00:00:00,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,"['Echo Plus', 'MacBook Air', 'iPhone 11 Pro', 'iPhone 8']"
34,high lagging time of object ['Viki Peeva'] for activity package delivered,lt,0 days 00:00:00,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,['Viki Peeva']
35,high lagging time of object ['Nina Graves'] for activity pick item,lt,2 days 21:00:04,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,['Nina Graves']
36,"object join in activity pick item with objects ['Nina Graves', 'iPhone 8']",j,2,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,10.0,"['Nina Graves', 'iPhone 8']"
37,object Detlef Wetzeler leaves the process in activity pick item,ol,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,11.0,Detlef Wetzeler
38,"object split in activity pick item with objects ['Marco Pegoraro', 'iPad mini']",s,2,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,11.0,"['Marco Pegoraro', 'iPad mini']"
39,object Marco Pegoraro leaves the process in activity pick item,ol,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,11.0,Marco Pegoraro
40,high lagging time of object ['iPad Air'] for activity pick item,lt,0 days 01:22:14,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,11.0,['iPad Air']
41,high lagging time of object ['Benedikt Knopp'] for activity create package,lt,4 days 19:57:34,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,11.0,['Benedikt Knopp']
42,"object join in activity create package with objects ['Benedikt Knopp', 'iPhone 11']",j,2,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,11.0,"['Benedikt Knopp', 'iPhone 11']"
43,high lagging time of object ['Echo Show 8'] for activity pick item,lt,0 days 00:00:00,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,14.0,['Echo Show 8']
44,high lagging time of object ['Marco Pegoraro'] for activity pick item,lt,0 days 00:00:00,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,14.0,['Marco Pegoraro']
45,object MacBook Air leaves the process in activity confirm order,ol,1,2023-09-15 15:14:49.086448575,2023-09-16 15:15:56.911214930,166,16.0,MacBook Air
