,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of products: Fire Stick,hd,619,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,,Fire Stick
1,high demand of employees: Marco Pegoraro,hd,358,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,,Marco Pegoraro
2,high demand of customers: Mediterranea Luxury Cruises S.p.A.,hd,65,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,,Mediterranea Luxury Cruises S.p.A.
3,high load of object type orders,hl,363,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,,orders
4,high load of object type items,hl,1459,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,,items
5,high load of object type packages,hl,187,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,,packages
6,high load (over all object types),hol,3642,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,,
7,object type packages leaves the process in activity package delivered,tl,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,2.0,packages
8,object type items leaves the process in activity package delivered,tl,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,2.0,items
9,object Echo Plus leaves the process in activity package delivered,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,2.0,Echo Plus
10,object Alessandro Berti leaves the process in activity package delivered,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,2.0,Alessandro Berti
11,object iPad leaves the process in activity package delivered,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,2.0,iPad
12,object type orders leaves the process in activity pay order,tl,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,orders
13,"object split in activity send package with objects ['Marco Pegoraro', 'Echo', 'Echo Show 5', 'Fire Stick 4K', 'Kindle', 'MacBook Air', 'MacBook Pro', 'iPhone 8']",s,8,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,"['Marco Pegoraro', 'Echo', 'Echo Show 5', 'Fire Stick 4K', 'Kindle', 'MacBook Air', 'MacBook Pro', 'iPhone 8']"
14,object Christopher Schwanen leaves the process in activity pick item,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,Christopher Schwanen
15,object Marco Pegoraro leaves the process in activity pick item,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,Marco Pegoraro
16,object MacBook Air leaves the process in activity package delivered,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,MacBook Air
17,object Fire Stick 4K leaves the process in activity package delivered,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,Fire Stick 4K
18,object Echo leaves the process in activity package delivered,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,Echo
19,object iPhone 8 leaves the process in activity package delivered,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,iPhone 8
20,object MacBook Pro leaves the process in activity package delivered,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,MacBook Pro
21,object Kindle leaves the process in activity package delivered,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,Kindle
22,object Alessandro Berti leaves the process in activity package delivered,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,Alessandro Berti
23,object Echo Show 5 leaves the process in activity package delivered,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,Echo Show 5
24,high lagging time of object ['Marco Pegoraro'] for activity pick item,lt,0 days 02:49:45,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,['Marco Pegoraro']
25,"object join in activity pick item with objects ['Marco Pegoraro', 'iPad mini']",j,2,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,"['Marco Pegoraro', 'iPad mini']"
26,"high lagging time of object ['Echo', 'Echo Show 5', 'Fire Stick 4K', 'Kindle', 'MacBook Air', 'MacBook Pro', 'iPhone 8'] for activity package delivered",lt,0 days 04:21:53,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,"['Echo', 'Echo Show 5', 'Fire Stick 4K', 'Kindle', 'MacBook Air', 'MacBook Pro', 'iPhone 8']"
27,high lagging time of object ['Alessandro Berti'] for activity package delivered,lt,0 days 04:21:53,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,['Alessandro Berti']
28,"object join in activity package delivered with objects ['Echo', 'Echo Show 5', 'Fire Stick 4K', 'Kindle', 'MacBook Air', 'MacBook Pro', 'iPhone 8', 'iPad mini']",j,8,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,"['Echo', 'Echo Show 5', 'Fire Stick 4K', 'Kindle', 'MacBook Air', 'MacBook Pro', 'iPhone 8', 'iPad mini']"
29,high lagging time of object ['Fire Stick'] for activity payment reminder,lt,7 days 00:05:39,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,['Fire Stick']
30,"object join in activity payment reminder with objects ['Fire Stick', 'iPad mini']",j,2,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,10.0,"['Fire Stick', 'iPad mini']"
31,object iPhone 8 leaves the process in activity package delivered,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,11.0,iPhone 8
32,object Echo Show 8 leaves the process in activity package delivered,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,11.0,Echo Show 8
33,object Echo Plus leaves the process in activity package delivered,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,11.0,Echo Plus
34,object Christine von Dobbert leaves the process in activity confirm order,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,11.0,Christine von Dobbert
35,high lagging time of object ['iPad Pro'] for activity place order,lt,1 days 20:15:39,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,11.0,['iPad Pro']
36,"object join in activity place order with objects ['iPad Pro', 'SwissPeak Timepieces AG']",j,2,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,11.0,"['iPad Pro', 'SwissPeak Timepieces AG']"
37,high lagging time of object ['iPad Pro'] for activity place order,lt,0 days 00:00:00,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,11.0,['iPad Pro']
38,high lagging time of object ['SwissPeak Timepieces AG'] for activity place order,lt,0 days 00:00:00,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,11.0,['SwissPeak Timepieces AG']
39,object iPad mini leaves the process in activity pay order,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,iPad mini
40,object iPhone 8 leaves the process in activity pay order,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,iPhone 8
41,object Echo Show 8 leaves the process in activity pay order,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,Echo Show 8
42,"object split in activity create package with objects ['iPad Pro', 'Kindle Paperwhite', 'iPad Pro', 'iPhone 11 Pro']",s,4,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,"['iPad Pro', 'Kindle Paperwhite', 'iPad Pro', 'iPhone 11 Pro']"
43,object Fire Stick leaves the process in activity payment reminder,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,Fire Stick
44,object Echo Plus leaves the process in activity payment reminder,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,Echo Plus
45,object MacBook Air leaves the process in activity payment reminder,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,MacBook Air
46,object MacBook Pro leaves the process in activity payment reminder,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,MacBook Pro
47,object Echo Show 5 leaves the process in activity payment reminder,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,Echo Show 5
48,object Benedikt Knopp leaves the process in activity send package,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,Benedikt Knopp
49,object iPhone 11 Pro leaves the process in activity send package,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,iPhone 11 Pro
50,object Yisong Zhang leaves the process in activity send package,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,Yisong Zhang
51,object Kindle Paperwhite leaves the process in activity send package,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,Kindle Paperwhite
52,object iPad Pro leaves the process in activity send package,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,iPad Pro
53,high lagging time of object ['Echo Show 5'] for activity payment reminder,lt,19 days 18:49:34,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,['Echo Show 5']
54,"object join in activity payment reminder with objects ['Echo Show 5', 'MacBook Air', 'iPad Pro', 'Fire Stick 4K']",j,4,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,"['Echo Show 5', 'MacBook Air', 'iPad Pro', 'Fire Stick 4K']"
55,high lagging time of object ['Yisong Zhang'] for activity send package,lt,14 days 07:09:21,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,['Yisong Zhang']
56,"object join in activity send package with objects ['Yisong Zhang', 'Kindle Paperwhite', 'iPhone 11 Pro', 'Benedikt Knopp', 'Fire Stick 4K', 'iPad Pro']",j,6,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,"['Yisong Zhang', 'Kindle Paperwhite', 'iPhone 11 Pro', 'Benedikt Knopp', 'Fire Stick 4K', 'iPad Pro']"
57,high lagging time of object ['Mahsa Bafrani'] for activity reorder item,lt,4 days 17:09:00,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,['Mahsa Bafrani']
58,"object join in activity reorder item with objects ['Mahsa Bafrani', 'Fire Stick 4K']",j,2,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,14.0,"['Mahsa Bafrani', 'Fire Stick 4K']"
59,"object split in activity confirm order with objects ['Mara Nitschke', 'Echo Plus']",s,2,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,"['Mara Nitschke', 'Echo Plus']"
60,"object split in activity pay order with objects ['iPhone 11', 'Fire Stick', 'iPhone 11']",s,3,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,"['iPhone 11', 'Fire Stick', 'iPhone 11']"
61,object Nina Graves leaves the process in activity pick item,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,Nina Graves
62,object Christopher Schwanen leaves the process in activity item out of stock,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,Christopher Schwanen
63,object Golden Fleece Textiles S.A.R.L. leaves the process in activity confirm order,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,Golden Fleece Textiles S.A.R.L.
64,object Mara Nitschke leaves the process in activity confirm order,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,Mara Nitschke
65,object Echo Studio leaves the process in activity create package,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,Echo Studio
66,object Fire Stick 4K leaves the process in activity create package,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,Fire Stick 4K
67,object MacBook Air leaves the process in activity create package,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,MacBook Air
68,object Leah Tacke genannt Unterberg leaves the process in activity create package,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,Leah Tacke genannt Unterberg
69,object Echo Show 8 leaves the process in activity create package,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,Echo Show 8
70,object iPhone 11 leaves the process in activity create package,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,iPhone 11
71,object Fire Stick leaves the process in activity create package,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,Fire Stick
72,object Echo Plus leaves the process in activity create package,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,Echo Plus
73,object iPad Pro leaves the process in activity create package,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,iPad Pro
74,high lagging time of object ['Mara Nitschke'] for activity confirm order,lt,1 days 04:09:03,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,['Mara Nitschke']
75,"object join in activity confirm order with objects ['Mara Nitschke', 'Golden Fleece Textiles S.A.R.L.', 'Echo Show 8', 'iPhone 11']",j,4,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,"['Mara Nitschke', 'Golden Fleece Textiles S.A.R.L.', 'Echo Show 8', 'iPhone 11']"
76,high lagging time of object ['iPhone X'] for activity create package,lt,4 days 05:35:39,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,['iPhone X']
77,"object join in activity create package with objects ['iPhone X', 'Echo Plus', 'Fire Stick', 'Fire Stick 4K']",j,4,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,"['iPhone X', 'Echo Plus', 'Fire Stick', 'Fire Stick 4K']"
78,high lagging time of object ['iPhone 8'] for activity pay order,lt,4 days 17:28:14,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,['iPhone 8']
79,"object join in activity pay order with objects ['iPhone 8', 'iPhone X']",j,2,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,16.0,"['iPhone 8', 'iPhone X']"
80,object Fire Stick 4K leaves the process in activity package delivered,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,17.0,Fire Stick 4K
81,object Alessandro Berti leaves the process in activity package delivered,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,17.0,Alessandro Berti
82,object iPhone 11 Pro leaves the process in activity package delivered,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,17.0,iPhone 11 Pro
83,"object split in activity confirm order with objects ['AlpenTech Innovations AG', 'Wil van der Aalst']",s,2,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,17.0,"['AlpenTech Innovations AG', 'Wil van der Aalst']"
84,object AlpenTech Innovations AG leaves the process in activity confirm order,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,17.0,AlpenTech Innovations AG
85,object Wil van der Aalst leaves the process in activity confirm order,ol,1,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,17.0,Wil van der Aalst
86,high lagging time of object ['iPad'] for activity place order,lt,29 days 01:44:00,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,17.0,['iPad']
87,"object join in activity place order with objects ['iPad', 'AlpenTech Innovations AG']",j,2,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,17.0,"['iPad', 'AlpenTech Innovations AG']"
88,high lagging time of object ['Wil van der Aalst'] for activity confirm order,lt,4 days 02:46:32,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,17.0,['Wil van der Aalst']
89,"object join in activity confirm order with objects ['Wil van der Aalst', 'MacBook Pro', 'iPad']",j,3,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,17.0,"['Wil van der Aalst', 'MacBook Pro', 'iPad']"
90,high lagging time of object ['Christopher Schwanen'] for activity pick item,lt,5 days 01:45:22,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,17.0,['Christopher Schwanen']
91,"object join in activity pick item with objects ['Christopher Schwanen', 'iPad']",j,2,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,17.0,"['Christopher Schwanen', 'iPad']"
92,high lagging time of object ['Detlef Wetzeler'] for activity pick item,lt,11 days 01:33:55,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,17.0,['Detlef Wetzeler']
93,"object join in activity pick item with objects ['Detlef Wetzeler', 'MacBook Pro']",j,2,2023-06-17 13:33:04.857476625,2023-06-18 13:34:12.682242980,76,17.0,"['Detlef Wetzeler', 'MacBook Pro']"
