,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of: AlpenTech Innovations AG,hd,12,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,AlpenTech Innovations AG
1,high demand of: Celtica Green Farms Oy,hd,4,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Celtica Green Farms Oy
2,high demand of: Baltic Wave Energies Ltd.,hd,2,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Baltic Wave Energies Ltd.
3,high demand of: Balkan Minerals d.o.o.,hd,2,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Balkan Minerals d.o.o.
4,high demand of: Riviera Robotics SAS,hd,4,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Riviera Robotics SAS
5,high demand of: Vesta Fashion House GmbH,hd,6,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Vesta Fashion House GmbH
6,high demand of: Eastern Oak Insurance Zrt.,hd,4,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Eastern Oak Insurance Zrt.
7,high demand of: SwissPeak Timepieces AG,hd,4,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,SwissPeak Timepieces AG
8,high demand of: Mediterranea Luxury Cruises S.p.A.,hd,6,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Mediterranea Luxury Cruises S.p.A.
9,high demand of: Iberian Sun Solaridades SA,hd,7,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Iberian Sun Solaridades SA
10,high demand of: Nordica Systems GmbH,hd,6,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Nordica Systems GmbH
11,high demand of: Golden Fleece Textiles S.A.R.L.,hd,4,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Golden Fleece Textiles S.A.R.L.
12,high demand of: Pantheon Art Gallery Kft.,hd,4,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Pantheon Art Gallery Kft.
13,high demand of: Carpathian Financial Services plc,hd,2,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Carpathian Financial Services plc
14,high demand of: Danube Pharmaceuticals BV,hd,1,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Danube Pharmaceuticals BV
15,high demand of: Leah Tacke genannt Unterberg,hd,28,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Leah Tacke genannt Unterberg
16,high demand of: Benedikt Knopp,hd,28,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Benedikt Knopp
17,high demand of: Christopher Schwanen,hd,28,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Christopher Schwanen
18,high demand of: Istvan Koren,hd,8,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Istvan Koren
19,high demand of: Nina Graves,hd,27,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Nina Graves
20,high demand of: Wil van der Aalst,hd,8,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Wil van der Aalst
21,high demand of: Marco Pegoraro,hd,35,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Marco Pegoraro
22,high demand of: Mahsa Bafrani,hd,26,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Mahsa Bafrani
23,high demand of: Detlef Wetzeler,hd,32,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Detlef Wetzeler
24,high demand of: Mara Nitschke,hd,6,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Mara Nitschke
25,high demand of: Jan Niklas Adams,hd,3,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Jan Niklas Adams
26,high demand of: Christine von Dobbert,hd,7,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Christine von Dobbert
27,high demand of: Viki Peeva,hd,2,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Viki Peeva
28,high demand of: Eduardo Goulart Rocha,hd,4,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Eduardo Goulart Rocha
29,high demand of: Majid Rafiei,hd,7,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Majid Rafiei
30,high demand of: Yisong Zhang,hd,3,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Yisong Zhang
31,high demand of: Alessandro Berti,hd,4,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Alessandro Berti
32,high demand of: Gyunam Park,hd,2,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Gyunam Park
33,high demand of: Echo,hd,43,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Echo
34,high demand of: iPhone 11 Pro,hd,46,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,iPhone 11 Pro
35,high demand of: Kindle Paperwhite,hd,35,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Kindle Paperwhite
36,high demand of: MacBook Pro,hd,9,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,MacBook Pro
37,high demand of: iPad mini,hd,43,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,iPad mini
38,high demand of: Fire Stick,hd,31,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Fire Stick
39,high demand of: iPad Pro,hd,53,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,iPad Pro
40,high demand of: iPhone 8,hd,49,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,iPhone 8
41,high demand of: iPhone X,hd,41,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,iPhone X
42,high demand of: Echo Dot,hd,33,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Echo Dot
43,high demand of: Echo Show 8,hd,26,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Echo Show 8
44,high demand of: Fire Stick 4K,hd,46,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Fire Stick 4K
45,high demand of: Echo Studio,hd,47,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,Echo Studio
46,high demand of: MacBook Air,hd,33,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,MacBook Air
47,high demand of: iPad Air,hd,50,2023-04-16 12:22:59.721962615+00:00,2023-04-17 12:24:07.546728970+00:00,14,,iPad Air
