,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of: AlpenTech Innovations AG,hd,26,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,AlpenTech Innovations AG
1,high demand of: Celtica Green Farms Oy,hd,26,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Celtica Green Farms Oy
2,high demand of: Baltic Wave Energies Ltd.,hd,20,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Baltic Wave Energies Ltd.
3,high demand of: Balkan Minerals d.o.o.,hd,28,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Balkan Minerals d.o.o.
4,high demand of: Riviera Robotics SAS,hd,14,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Riviera Robotics SAS
5,high demand of: Vesta Fashion House GmbH,hd,13,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Vesta Fashion House GmbH
6,high demand of: Eastern Oak Insurance Zrt.,hd,26,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Eastern Oak Insurance Zrt.
7,high demand of: SwissPeak Timepieces AG,hd,22,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,SwissPeak Timepieces AG
8,high demand of: Mediterranea Luxury Cruises S.p.A.,hd,29,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Mediterranea Luxury Cruises S.p.A.
9,high demand of: Iberian Sun Solaridades SA,hd,34,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Iberian Sun Solaridades SA
10,high demand of: Nordica Systems GmbH,hd,17,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Nordica Systems GmbH
11,high demand of: Golden Fleece Textiles S.A.R.L.,hd,18,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Golden Fleece Textiles S.A.R.L.
12,high demand of: Pantheon Art Gallery Kft.,hd,16,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Pantheon Art Gallery Kft.
13,high demand of: Carpathian Financial Services plc,hd,11,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Carpathian Financial Services plc
14,high demand of: Danube Pharmaceuticals BV,hd,20,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Danube Pharmaceuticals BV
15,high demand of: Leah Tacke genannt Unterberg,hd,130,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Leah Tacke genannt Unterberg
16,high demand of: Benedikt Knopp,hd,134,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Benedikt Knopp
17,high demand of: Christopher Schwanen,hd,136,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Christopher Schwanen
18,high demand of: Istvan Koren,hd,31,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Istvan Koren
19,high demand of: Nina Graves,hd,143,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Nina Graves
20,high demand of: Wil van der Aalst,hd,38,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Wil van der Aalst
21,high demand of: Marco Pegoraro,hd,147,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Marco Pegoraro
22,high demand of: Mahsa Bafrani,hd,146,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Mahsa Bafrani
23,high demand of: Detlef Wetzeler,hd,123,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Detlef Wetzeler
24,high demand of: Mara Nitschke,hd,27,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Mara Nitschke
25,high demand of: Jan Niklas Adams,hd,11,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Jan Niklas Adams
26,high demand of: Christine von Dobbert,hd,51,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Christine von Dobbert
27,high demand of: Viki Peeva,hd,8,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Viki Peeva
28,high demand of: Eduardo Goulart Rocha,hd,33,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Eduardo Goulart Rocha
29,high demand of: Majid Rafiei,hd,44,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Majid Rafiei
30,high demand of: Yisong Zhang,hd,17,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Yisong Zhang
31,high demand of: Alessandro Berti,hd,25,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Alessandro Berti
32,high demand of: Gyunam Park,hd,32,2023-05-14 12:54:38.815420555+00:00,2023-05-15 12:55:46.640186910+00:00,42,,Gyunam Park
