,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of: AlpenTech Innovations AG,hd,18,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,AlpenTech Innovations AG
1,high demand of: Celtica Green Farms Oy,hd,17,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Celtica Green Farms Oy
2,high demand of: Baltic Wave Energies Ltd.,hd,13,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Baltic Wave Energies Ltd.
3,high demand of: Balkan Minerals d.o.o.,hd,20,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Balkan Minerals d.o.o.
4,high demand of: Riviera Robotics SAS,hd,8,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Riviera Robotics SAS
5,high demand of: Vesta Fashion House GmbH,hd,8,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Vesta Fashion House GmbH
6,high demand of: Eastern Oak Insurance Zrt.,hd,11,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Eastern Oak Insurance Zrt.
7,high demand of: SwissPeak Timepieces AG,hd,18,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,SwissPeak Timepieces AG
8,high demand of: Mediterranea Luxury Cruises S.p.A.,hd,24,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Mediterranea Luxury Cruises S.p.A.
9,high demand of: Iberian Sun Solaridades SA,hd,17,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Iberian Sun Solaridades SA
10,high demand of: Nordica Systems GmbH,hd,12,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Nordica Systems GmbH
11,high demand of: Golden Fleece Textiles S.A.R.L.,hd,8,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Golden Fleece Textiles S.A.R.L.
12,high demand of: Pantheon Art Gallery Kft.,hd,6,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Pantheon Art Gallery Kft.
13,high demand of: Carpathian Financial Services plc,hd,6,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Carpathian Financial Services plc
14,high demand of: Danube Pharmaceuticals BV,hd,16,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Danube Pharmaceuticals BV
15,high demand of: Leah Tacke genannt Unterberg,hd,81,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Leah Tacke genannt Unterberg
16,high demand of: Benedikt Knopp,hd,84,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Benedikt Knopp
17,high demand of: Christopher Schwanen,hd,84,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Christopher Schwanen
18,high demand of: Istvan Koren,hd,16,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Istvan Koren
19,high demand of: Nina Graves,hd,85,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Nina Graves
20,high demand of: Wil van der Aalst,hd,28,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Wil van der Aalst
21,high demand of: Marco Pegoraro,hd,80,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Marco Pegoraro
22,high demand of: Mahsa Bafrani,hd,83,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Mahsa Bafrani
23,high demand of: Detlef Wetzeler,hd,82,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Detlef Wetzeler
24,high demand of: Mara Nitschke,hd,13,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Mara Nitschke
25,high demand of: Jan Niklas Adams,hd,6,2023-05-05 12:44:28.392523360+00:00,2023-05-06 12:45:36.217289715+00:00,33,,Jan Niklas Adams
